00001 Untitled 18:17:19.43 20-DEC-22
   10936   10970   11048   10999   11172   10987   10808   11232   10961   11045
   11072   10843   11068   11038   11168   11128   10932   11026   11134   11243
   11099   10940   10988   11076   10880   10909   11018   11075   11032   10795
   10884   10946   10917   10913   11029   11143   10941   10987   10999   11126
   11057   10942   10954   11107   10981   11001   11025   10953   11010   10921
   11012   10885   10996   11039   11090   11028   10886   10974   10800   11013
   10976   10981   10816   11010   11029   10988   11101   10880   10765   10972
   10954   10988   11053   11204   11097   10978   10929   10963   11138   10996
   10990   11176   11124   10984   10946   10952   10852   10949   11174   11081
   11178   10891   11044   10934   10997   10966   10899   10906   10904   10958
   11101   11205   10908   11175   11025   11111   10875   10929   11002   11115
   10963   11027   10834   10963   11044   10850   10880   11006   11018   10893
   10827   11135   10977   10974   10935   10906   10952   10756   11105   10994
   11088   10904   11216   11010   11005   10835   10862   10996   10988   10820
   11051   10999   11079   10952   10976   11105   10719   10953   10881   11134
   11133   10898   11122   11088   10942   10934   10950   11092   11018   10843
   10946   10966   10903   11114   11080   11011   10966   10970   11017   10970
   10899   10960   10918   10975   10890   10858   11102   11195   10999   10991
   11006   11220   11087   10992   11093   11054   10966   11034   10969   11030
   11072   10947   10921   11046   11096   11148   11018   11180   10589   11052
   11155   10987   11064   11201   11008   10930   10915   11023   11147   11149
   11064   10923   10936   10939   10770   10898   11092   11112   10984   10928
   10939   10964   10992   11100   11049   10995   10978   10821   10969   10898
   11086   11099   10984   10956   10945   11020   11133   11028   10978   10914
   11026   10967   10894   10831   10939   11089   10859   10932   11069   11091
   11054   10912   10843   11127   11098   10996   10719   11292   10962   11031
   10948   10983   11137   11060   11077   11039   11050   10924   10966   11012
   10909   11043   10883   10996   11065   11137   10919   11086   10972   10960
   11007   11036   10948   11043   10896   10945   10886   11191   11031   10896
   10897   10810   10951   10879   10983   10995   11016   11134   11062   10987
   10738   10861   10853   11123   11044   10890   10873   10895   10935   11025
   10987   11070   11123   10898   10974   10871   11074   10896   11103   10968
   10989   11035   11072   10803   10893   11203   11015   10883   10822   11106
   11018   10817   10876   11005   11127   11125   11031   10967   10925   11095
   10984   11010   11041   10851   11091   11034   10827   11026   11002   10963
   10932   11177   11118   10880   11052   11028   10882   10853   10976   10868
   10906   11026   10889   10960   11048   10964   11085   11065   10889   10991
   11236   10926   11017   11068   11036   11099   11036   11092   11024   10920
   11116   10920   10868   10901   11035   11009   11111   10920   10987   11142
   10988   10735   11214   11016   10895   10928   11158   11091   10962   10927
   11102   11119   10925   11122   11043   10884   11010   11093   11121   10873
   11028   11198   10879   10995   11007   10999   11093   11086   11019   11032
   10999   10820   11024   10976   11159   11048   10877   10895   11108   10897
   10790   11069   10902   10904   11025   11050   11005   11071   10891   10801
   11193   10924   11191   10935   11003   10809   11259   11041   10945   11003
   11052   11058   10959   10909   11117   10986   11022   11173   10790   11007
   11046   11149   10962   11010   10992   11056   11011   10901   10912   11126
   10784   11003   11189   10845   10994   10990   10983   10960   10917   10915
   10818   11074   10875   10941   10954   11117   11113   11060   10952   10929
   10947   11047   11029   11162   11126   10915   11092   11110   10892   11026
   10958   11042   11011   10931   11080   10996   10998   11015   11142   10822
   10970   10980   11084   11088   11043   11052   10795   10963   10990   11056
   10876   11058   11135   11210   10958   10815   11006   11112   10847   10963
   10963   11176   10972   10717   11052   11119   10977   11127   11068   11180
   10983   11031   10875   11038   11119   11069   10955   11283   11084   10975
   10921   11031   11052   11079   10930   11105   10912   11119   10952   10922
   11040   10968   10939   10979   11000   10935   10915   10855   11003   10970
   11010   11056   11074   11129   10953   10836   10847   10941   11026   10904
   10927   10822   11204   10866   11075   11236   10879   10854   11192   10925
   11098   10724   11089   10963   11066   11080   10967   10926   10953   11106
   11007   11010   10950   11005   10873   10946   11037   10972   10906   11026
   11242   11026   10975   10932   10979   10901   10917   11004   11026   10996
   10959   11115   11004   11145   10977   10943   11088   11054   10891   11045
   10998   10904   11004   11154   10914   10873   10876   11008   11150   11019
   10901   11087   10920   11019   11088   10996   10994   10833   11083   11048
   11011   10820   11162   10965   11104   10971   10880   10971   11062   10895
   10889   11058   10939   11026   10693   10929   11145   11043   10864   10948
   11077   11106   10926   11076   10935   11117   10982   11005   11122   10838
   11004   10892   11064   10941   10908   10946   11279   11031   11189   11065
   11019   10804   10992   11064   11266   11012   10909   10983   10933   11087
   10946   11050   11131   11209   11044   10861   11044   11012   11155   11070
   11012   10967   10952   11240   10945   11094   10902   11014   10933   10938
   11098   10938   11004   10885   11102   11069   10974   11003   11014   10808
   11002   10971   10991   10879   10998   11044   11038   10979   10843   11113
   10982   11036   11008   11113   11038   10979   11144   11023   10965   10942
   11008   10817   10988   11100   11009   11088   10977   11089   11018   11027
   11102   11034   11121   10839   10999   10979   11075   11135   10971   10978
   11040   11016   10861   10928   11206   10990   10879   11177   11011   11034
   11136   10923   11086   11056   10880   10912   10949   11105   10854   10925
   10996   11046   11146   11071   11062   11009   11050   11049   10961   11016
   10791   11001   10961   10904   10946   10968   11032   11046   11032   10897
   10997   11056   11102   11045   11034   11097   10935   11071   11071   11171
   11077   10985   11248   10998   11122   11092   10940   10832   11138   11118
   10953   10983   11013   10957   11006   11018   10954   11235   11051   11153
   10985   11106   10902   10809   10995   10986   11054   11079   10740   11061
   11090   11150   11041   11059   11041   10925   11041   11109   11104   10995
   10964   11077   10995   11062   11054   11112   10936   10880   10956   10818
   11111   10897   10952   10985   10990   11009   11009   11030   10769   11145
   10992   10993   10909   11174   11034   10985   10990   11064   11115   10961
   10940   10975   10929   11003   10970   10903   10995   10943   10883   11267
   11022   11075   11058   10995   11025   10886   11000   10706   11015   10962
   10868   11009   10742   10919   11015   11021   11011   11110   10987   11022
   10985   10669   10874   10975   10932   10996   11031   11006   10891   11223
   10898   11100   10919   10931   11101   10900   11126   10957   11042   11055
   10982   11142   10979   10873   11087   11031   11001   11011   10911   11206
   10828   11065   11060   10749   11203   11157   11032   11092   10977   10993
   11056   10843   10782   11199   11014   11014   10851   11036   11036   10881
   11000   11047   10845   11115   10980   10941   11200   11214   10942   11070
   11110   11066   11156   11242   10963   11112   11141   11080   10981   10852
   11065   11063   10926   10994   10970   11146   11099   10872   11115   11034
   10994   11045   11034   10971   10882   10917   10899   11038   11033   11156
   10983   10936   10961   10865   11028   10824   10949   10971   10982   11004
   10986   11033   10965   11067   11348   10722   10970   10927   10912   11003
   10937   11012   10969   11035   11128   10982   11144   11159   11034   10900
   11080   11056   11015   10967   10963   10838   11064   10938   11008   11063
   11075   11012   11019   10759   10998   11002   11114   11053   11072   10932
   11046   11184   10930   10915   11108   10703   11080   10956   10891   10959
   11190   11035   11048   10988   11014   11231   10956   10989   10822   11007
   11117   11022   11050   10726   11176   11173   10995   10991   11089   11106
   11011   10964   10994   10874   11095   11022   10888   10818   10903   10931
   11028   11064   10980   11252   10871   11080   10889   10874   10972   10920
   11013   11110   11322   11016   11029   11275   10820   11019   10866   11078
   10968   11111   11122   10847   10926   10992   10928   10900   10997   11040
   10967   11018   10936   10940   10929   11059   11109   10868   11085   11050
   10880   10943   11108   11004   10979   10958   10896   10962   10868   11036
   10926   11117   11140   10970   11022   10908   10899   11056   10869   11004
   11033   10878   11057   11027   10989   11158   10980   10924   11031   11054
   10998   11185   11121   11089   10935   11121   11013   10898   11008   10891
   10879   11013   10963   10996   10915   10853   11018   11057   10714   10992
   10894   10929   10855   10969   10976   10935   11129   10902   11060   11062
   11048   11248   11086   11131   10952   10985   11002   10984   10975   11064
   10951   11107   11138   11000   10894   11010   11153   10990   11059   11202
   11180   11072   10811   11075   11179   11138   10927   10965   11012   11039
   11007   11113   10900   10952   11064   10983   10910   10936   10854   11020
   10978   10931   10926   10968   11131   10962   11029   10915   11015   11051
   10949   10926   11040   10935   10979   11130   11181   11031   10920   10985
   11170   10924   11005   11164   11009   10937   10820   10882   11193   11067
   10983   11133   11158   10950   11026   10918   11032   11009   11096   11028
   11010   11055   10940   11032   10928   10961   10993   10899   11066   11020
   10889   11019   11030   11095   11010   10991   10950   11094   10937   11073
   10930   10949   11000   11135   10908   11042   11001   11081   10854   10892
   10989   10974   11126   10846   11038   11010   11081   10977   10865   10887
   10859   11130   10959   11131   11074   10863   10914   10929   11143   10814
   10912   10785   10882   10985   10988   10920   10872   10776   11162   10978
   10983   11018   11010   10810   11005   10897   11048   10941   10893   11085
   11012   10994   10922   10862   10871   10832   10998   10869   10904   11087
   10951   10766   10846   10983   11056   11131   10963   11082   11183   10903
   11146   10955   11111   10956   10793   10729   10991   11130   10796   10921
   10784   11101   11008   10914   11068   11097   10960   10975   11125   10848
   10884   10983   11039   11010   11008   10997   11172   13966   95472  673938
 1535376 1406874  863051  493501  285510  167716  100592   62460   41415   28449
   20977   17061   14489   13197   12273   11657   11673   11463   11397   11115
   11025   10976   11080   10886   11044   11043   10981   10983   10877   10846
   11034   10975   11098   10862   10936   10900   10970   10920   10992   10913
   10888   10835   11041   11162   11018   11132   11086   10892   10936   11002
   10802   11063   10977   11040   11083   10982   11033   10906   11070   10934
   11100   11006   10959   11160   10941   11070   11062   11146   11051   11030
   10998   11067   10971   10730   10909   11073   10893   11067   10937   10800
   10950   11132   10936   10891   10778   11036   11021   10892   11190   11039
   11007   10992   10954   10999   10874   10932   10993   11088   10993   11065
   10988   11076   10937   11168   10971   10829   11009   10864   11030   11097
   10984   10843   10972   11169   11109   10894   10933   10819   10885   10950
   11131   11078   10954   11051   10950   10836   11003   10991   10903   11089
   11117   11138   11114   11100   11213   10886   11041   11206   10908   11031
   11071   11031   11056   10996   11077   10950   11054   10986   10967   10970
   10934   10967   11127   10770   11082   10766   10979   10999   10768   11034
   10859   11070   10949   10923   10877   11070   11192   10947   10868   10968
   10847   10873   11234   11226   11158   10884   10869   10925   11073   11135
   10944   10858   11157   10991   11044   10995   10906   10988   10976   11053
   10914   11073   11109   10822   10948   11040   10937   10907   11029   11074
   10715   11080   11039   10967   11097   11002   10773   10966   11064   10756
   11087   11041   11038   11053   10953   10922   11080   11111   10824   10942
   10978   11028   10961   10935   11137   10962   10997   11071   10962   11060
   10800   10829   10934   10832   10968   11007   11064   11085   11063   11028
   10968   11104   11036   10976   11061   10856   10912   11063   11118   11093
   11005   11140   10950   10967   10950   10845   10962   11155   10786   11097
   11001   11138   10976   10967   10896   10987   11052   11037   11089   10951
   10935   11019   10938   11069   11102   11053   10916   10915   11004   11083
   10928   11131   10937   11000   10934   11078   10975   11032   11081   10963
   10807   11139   10907   11039   11101   10905   10930   11021   11112   11063
   11110   10953   11159   11000   11106   11019   10969   10963   11071   11138
   11038   11016   10946   10996   11039   10981   10932   11065   11052   11086
   11116   11005   10908   10763   10913   11135   11026   11156   11047   11052
   10695   10939   11148   11002   10984   10922   11073   10954   11125   10997
   10957   11154   10893   10859   11152   11050   10973   10962   10974   11083
   11036   11087   10978   11100   10972   11020   10950   10896   10928   10840
   11017   11031   11081   10948   10882   10950   11037   11132   10964   11041
   11020   10911   11116   11157   10920   10852   10907   10826   10917   11116
   10980   11102   10980   11124   11005   10882   11119   11054   11077   11111
   11024   11232   10920   11181   10959   10900   11089   11184   11041   11096
   10761   10791   10946   11085   10912   10915   10992   11055   11093   10913
   11067   11016   10939   11106   10957   10952   11115   11106   11020   11094
   11008   11087   10975   10978   11035   10909   11054   10850   11100   10981
   11000   10812   11146   10953   10868   11139   11003   11033   10925   10899
   11036   10950   10860   11048   11097   10999   10968   11099   10972   10950
   11193   11126   10845   10958   11226   10952   11076   11167   11053   10986
   10815   11051   10972   10882   10904   10761   11034   10912   10878   10907
   11028   10946   10917   11002   11023   11073   11081   11051   10938   10941
   11147   10995   11081   10962   11129   11144   10978   11103   11035   10853
   10996   11014   10977   11069   10886   11022   11039   11062   11007   11092
   11011   11049   10874   11119   10987   10964   11154   10811   10944   10870
   10940   10789   11008   10928   11062   11081   11095   11180   10942   11066
   11090   10763   10910   10957   11038   10838   11001   11012   10883   10964
   11021   11058   10900   11057   11136   10927   10856   11000   11026   11032
   11038   10938   11027   11053   11018   11040   11033   10985   11019   10830
